dt, x, y
1.2793e+07, 6.94902e+07, 4.49746e+09, 
1.2794e+07, 6.94956e+07, 4.49746e+09, 
1.2795e+07, 6.9501e+07, 4.49746e+09, 
1.2796e+07, 6.95065e+07, 4.49746e+09, 
1.2797e+07, 6.95119e+07, 4.49746e+09, 
1.2798e+07, 6.95173e+07, 4.49746e+09, 
1.2799e+07, 6.95228e+07, 4.49746e+09, 
1.28e+07, 6.95282e+07, 4.49746e+09, 
1.2801e+07, 6.95336e+07, 4.49746e+09, 
1.2802e+07, 6.9539e+07, 4.49746e+09, 
1.2803e+07, 6.95445e+07, 4.49746e+09, 
1.2804e+07, 6.95499e+07, 4.49746e+09, 
1.2805e+07, 6.95553e+07, 4.49746e+09, 
1.2806e+07, 6.95608e+07, 4.49746e+09, 
1.2807e+07, 6.95662e+07, 4.49746e+09, 
1.2808e+07, 6.95716e+07, 4.49746e+09, 
1.2809e+07, 6.95771e+07, 4.49746e+09, 
1.281e+07, 6.95825e+07, 4.49746e+09, 
1.2811e+07, 6.95879e+07, 4.49746e+09, 
1.2812e+07, 6.95934e+07, 4.49746e+09, 
1.2813e+07, 6.95988e+07, 4.49746e+09, 
1.2814e+07, 6.96042e+07, 4.49746e+09, 
1.2815e+07, 6.96097e+07, 4.49746e+09, 
1.2816e+07, 6.96151e+07, 4.49746e+09, 
1.2817e+07, 6.96205e+07, 4.49746e+09, 
1.2818e+07, 6.9626e+07, 4.49746e+09, 
1.2819e+07, 6.96314e+07, 4.49746e+09, 
1.282e+07, 6.96368e+07, 4.49746e+09, 
1.2821e+07, 6.96422e+07, 4.49746e+09, 
1.2822e+07, 6.96477e+07, 4.49746e+09, 
1.2823e+07, 6.96531e+07, 4.49746e+09, 
1.2824e+07, 6.96585e+07, 4.49746e+09, 
1.2825e+07, 6.9664e+07, 4.49746e+09, 
1.2826e+07, 6.96694e+07, 4.49746e+09, 
1.2827e+07, 6.96748e+07, 4.49746e+09, 
1.2828e+07, 6.96803e+07, 4.49746e+09, 
1.2829e+07, 6.96857e+07, 4.49746e+09, 
1.283e+07, 6.96911e+07, 4.49746e+09, 
1.2831e+07, 6.96966e+07, 4.49746e+09, 
1.2832e+07, 6.9702e+07, 4.49746e+09, 
1.2833e+07, 6.97074e+07, 4.49746e+09, 
1.2834e+07, 6.97129e+07, 4.49746e+09, 
1.2835e+07, 6.97183e+07, 4.49746e+09, 
1.2836e+07, 6.97237e+07, 4.49746e+09, 
1.2837e+07, 6.97292e+07, 4.49746e+09, 
1.2838e+07, 6.97346e+07, 4.49746e+09, 
1.2839e+07, 6.974e+07, 4.49746e+09, 
1.284e+07, 6.97454e+07, 4.49746e+09, 
1.2841e+07, 6.97509e+07, 4.49746e+09, 
1.2842e+07, 6.97563e+07, 4.49746e+09, 
1.2843e+07, 6.97617e+07, 4.49746e+09, 
1.2844e+07, 6.97672e+07, 4.49746e+09, 
1.2845e+07, 6.97726e+07, 4.49746e+09, 
1.2846e+07, 6.9778e+07, 4.49746e+09, 
1.2847e+07, 6.97835e+07, 4.49746e+09, 
1.2848e+07, 6.97889e+07, 4.49746e+09, 
1.2849e+07, 6.97943e+07, 4.49746e+09, 
1.285e+07, 6.97998e+07, 4.49746e+09, 
1.2851e+07, 6.98052e+07, 4.49746e+09, 
1.2852e+07, 6.98106e+07, 4.49746e+09, 
1.2853e+07, 6.98161e+07, 4.49746e+09, 
1.2854e+07, 6.98215e+07, 4.49746e+09, 
1.2855e+07, 6.98269e+07, 4.49746e+09, 
1.2856e+07, 6.98323e+07, 4.49746e+09, 
1.2857e+07, 6.98378e+07, 4.49746e+09, 
1.2858e+07, 6.98432e+07, 4.49746e+09, 
1.2859e+07, 6.98486e+07, 4.49746e+09, 
1.286e+07, 6.98541e+07, 4.49746e+09, 
1.2861e+07, 6.98595e+07, 4.49746e+09, 
1.2862e+07, 6.98649e+07, 4.49746e+09, 
1.2863e+07, 6.98704e+07, 4.49746e+09, 
1.2864e+07, 6.98758e+07, 4.49746e+09, 
1.2865e+07, 6.98812e+07, 4.49746e+09, 
1.2866e+07, 6.98867e+07, 4.49746e+09, 
1.2867e+07, 6.98921e+07, 4.49746e+09, 
1.2868e+07, 6.98975e+07, 4.49746e+09, 
1.2869e+07, 6.9903e+07, 4.49746e+09, 
1.287e+07, 6.99084e+07, 4.49746e+09, 
1.2871e+07, 6.99138e+07, 4.49746e+09, 
1.2872e+07, 6.99193e+07, 4.49746e+09, 
1.2873e+07, 6.99247e+07, 4.49746e+09, 
1.2874e+07, 6.99301e+07, 4.49746e+09, 
1.2875e+07, 6.99355e+07, 4.49746e+09, 
1.2876e+07, 6.9941e+07, 4.49746e+09, 
1.2877e+07, 6.99464e+07, 4.49746e+09, 
1.2878e+07, 6.99518e+07, 4.49746e+09, 
1.2879e+07, 6.99573e+07, 4.49746e+09, 
1.288e+07, 6.99627e+07, 4.49746e+09, 
1.2881e+07, 6.99681e+07, 4.49746e+09, 
1.2882e+07, 6.99736e+07, 4.49746e+09, 
1.2883e+07, 6.9979e+07, 4.49746e+09, 
1.2884e+07, 6.99844e+07, 4.49746e+09, 
1.2885e+07, 6.99899e+07, 4.49746e+09, 
1.2886e+07, 6.99953e+07, 4.49746e+09, 
1.2887e+07, 7.00007e+07, 4.49746e+09, 
1.2888e+07, 7.00062e+07, 4.49746e+09, 
1.2889e+07, 7.00116e+07, 4.49746e+09, 
1.289e+07, 7.0017e+07, 4.49746e+09, 
1.2891e+07, 7.00224e+07, 4.49745e+09, 
1.2892e+07, 7.00279e+07, 4.49745e+09, 
1.2893e+07, 7.00333e+07, 4.49745e+09, 
1.2894e+07, 7.00387e+07, 4.49745e+09, 
1.2895e+07, 7.00442e+07, 4.49745e+09, 
1.2896e+07, 7.00496e+07, 4.49745e+09, 
1.2897e+07, 7.0055e+07, 4.49745e+09, 
1.2898e+07, 7.00605e+07, 4.49745e+09, 
1.2899e+07, 7.00659e+07, 4.49745e+09, 
1.29e+07, 7.00713e+07, 4.49745e+09, 
1.2901e+07, 7.00768e+07, 4.49745e+09, 
1.2902e+07, 7.00822e+07, 4.49745e+09, 
1.2903e+07, 7.00876e+07, 4.49745e+09, 
1.2904e+07, 7.00931e+07, 4.49745e+09, 
1.2905e+07, 7.00985e+07, 4.49745e+09, 
1.2906e+07, 7.01039e+07, 4.49745e+09, 
1.2907e+07, 7.01094e+07, 4.49745e+09, 
1.2908e+07, 7.01148e+07, 4.49745e+09, 
1.2909e+07, 7.01202e+07, 4.49745e+09, 
1.291e+07, 7.01256e+07, 4.49745e+09, 
1.2911e+07, 7.01311e+07, 4.49745e+09, 
1.2912e+07, 7.01365e+07, 4.49745e+09, 
1.2913e+07, 7.01419e+07, 4.49745e+09, 
1.2914e+07, 7.01474e+07, 4.49745e+09, 
1.2915e+07, 7.01528e+07, 4.49745e+09, 
1.2916e+07, 7.01582e+07, 4.49745e+09, 
1.2917e+07, 7.01637e+07, 4.49745e+09, 
1.2918e+07, 7.01691e+07, 4.49745e+09, 
1.2919e+07, 7.01745e+07, 4.49745e+09, 
1.292e+07, 7.018e+07, 4.49745e+09, 
1.2921e+07, 7.01854e+07, 4.49745e+09, 
1.2922e+07, 7.01908e+07, 4.49745e+09, 
1.2923e+07, 7.01963e+07, 4.49745e+09, 
1.2924e+07, 7.02017e+07, 4.49745e+09, 
1.2925e+07, 7.02071e+07, 4.49745e+09, 
1.2926e+07, 7.02125e+07, 4.49745e+09, 
1.2927e+07, 7.0218e+07, 4.49745e+09, 
1.2928e+07, 7.02234e+07, 4.49745e+09, 
1.2929e+07, 7.02288e+07, 4.49745e+09, 
1.293e+07, 7.02343e+07, 4.49745e+09, 
1.2931e+07, 7.02397e+07, 4.49745e+09, 
1.2932e+07, 7.02451e+07, 4.49745e+09, 
1.2933e+07, 7.02506e+07, 4.49745e+09, 
1.2934e+07, 7.0256e+07, 4.49745e+09, 
1.2935e+07, 7.02614e+07, 4.49745e+09, 
1.2936e+07, 7.02669e+07, 4.49745e+09, 
1.2937e+07, 7.02723e+07, 4.49745e+09, 
1.2938e+07, 7.02777e+07, 4.49745e+09, 
1.2939e+07, 7.02832e+07, 4.49745e+09, 
1.294e+07, 7.02886e+07, 4.49745e+09, 
1.2941e+07, 7.0294e+07, 4.49745e+09, 
1.2942e+07, 7.02995e+07, 4.49745e+09, 
1.2943e+07, 7.03049e+07, 4.49745e+09, 
1.2944e+07, 7.03103e+07, 4.49745e+09, 
1.2945e+07, 7.03157e+07, 4.49745e+09, 
1.2946e+07, 7.03212e+07, 4.49745e+09, 
1.2947e+07, 7.03266e+07, 4.49745e+09, 
1.2948e+07, 7.0332e+07, 4.49745e+09, 
1.2949e+07, 7.03375e+07, 4.49745e+09, 
1.295e+07, 7.03429e+07, 4.49745e+09, 
1.2951e+07, 7.03483e+07, 4.49745e+09, 
1.2952e+07, 7.03538e+07, 4.49745e+09, 
1.2953e+07, 7.03592e+07, 4.49745e+09, 
1.2954e+07, 7.03646e+07, 4.49745e+09, 
1.2955e+07, 7.03701e+07, 4.49745e+09, 
1.2956e+07, 7.03755e+07, 4.49745e+09, 
1.2957e+07, 7.03809e+07, 4.49745e+09, 
1.2958e+07, 7.03864e+07, 4.49745e+09, 
1.2959e+07, 7.03918e+07, 4.49745e+09, 
1.296e+07, 7.03972e+07, 4.49745e+09, 
1.2961e+07, 7.04026e+07, 4.49745e+09, 
1.2962e+07, 7.04081e+07, 4.49745e+09, 
1.2963e+07, 7.04135e+07, 4.49745e+09, 
1.2964e+07, 7.04189e+07, 4.49745e+09, 
1.2965e+07, 7.04244e+07, 4.49745e+09, 
1.2966e+07, 7.04298e+07, 4.49745e+09, 
1.2967e+07, 7.04352e+07, 4.49745e+09, 
1.2968e+07, 7.04407e+07, 4.49745e+09, 
1.2969e+07, 7.04461e+07, 4.49745e+09, 
1.297e+07, 7.04515e+07, 4.49745e+09, 
1.2971e+07, 7.0457e+07, 4.49745e+09, 
1.2972e+07, 7.04624e+07, 4.49745e+09, 
1.2973e+07, 7.04678e+07, 4.49745e+09, 
1.2974e+07, 7.04733e+07, 4.49745e+09, 
1.2975e+07, 7.04787e+07, 4.49745e+09, 
1.2976e+07, 7.04841e+07, 4.49745e+09, 
1.2977e+07, 7.04896e+07, 4.49745e+09, 
1.2978e+07, 7.0495e+07, 4.49745e+09, 
1.2979e+07, 7.05004e+07, 4.49745e+09, 
1.298e+07, 7.05058e+07, 4.49745e+09, 
1.2981e+07, 7.05113e+07, 4.49745e+09, 
1.2982e+07, 7.05167e+07, 4.49745e+09, 
1.2983e+07, 7.05221e+07, 4.49745e+09, 
1.2984e+07, 7.05276e+07, 4.49745e+09, 
1.2985e+07, 7.0533e+07, 4.49745e+09, 
1.2986e+07, 7.05384e+07, 4.49745e+09, 
1.2987e+07, 7.05439e+07, 4.49745e+09, 
1.2988e+07, 7.05493e+07, 4.49745e+09, 
1.2989e+07, 7.05547e+07, 4.49745e+09, 
1.299e+07, 7.05602e+07, 4.49745e+09, 
1.2991e+07, 7.05656e+07, 4.49745e+09, 
1.2992e+07, 7.0571e+07, 4.49745e+09, 
1.2993e+07, 7.05765e+07, 4.49745e+09, 
1.2994e+07, 7.05819e+07, 4.49745e+09, 
1.2995e+07, 7.05873e+07, 4.49745e+09, 
1.2996e+07, 7.05928e+07, 4.49745e+09, 
1.2997e+07, 7.05982e+07, 4.49745e+09, 
1.2998e+07, 7.06036e+07, 4.49745e+09, 
1.2999e+07, 7.0609e+07, 4.49745e+09, 
1.3e+07, 7.06145e+07, 4.49745e+09, 
1.3001e+07, 7.06199e+07, 4.49745e+09, 
1.3002e+07, 7.06253e+07, 4.49745e+09, 
1.3003e+07, 7.06308e+07, 4.49745e+09, 
1.3004e+07, 7.06362e+07, 4.49745e+09, 
1.3005e+07, 7.06416e+07, 4.49745e+09, 
1.3006e+07, 7.06471e+07, 4.49745e+09, 
1.3007e+07, 7.06525e+07, 4.49745e+09, 
1.3008e+07, 7.06579e+07, 4.49744e+09, 
1.3009e+07, 7.06634e+07, 4.49744e+09, 
1.301e+07, 7.06688e+07, 4.49744e+09, 
1.3011e+07, 7.06742e+07, 4.49744e+09, 
1.3012e+07, 7.06797e+07, 4.49744e+09, 
1.3013e+07, 7.06851e+07, 4.49744e+09, 
1.3014e+07, 7.06905e+07, 4.49744e+09, 
1.3015e+07, 7.06959e+07, 4.49744e+09, 
1.3016e+07, 7.07014e+07, 4.49744e+09, 
1.3017e+07, 7.07068e+07, 4.49744e+09, 
1.3018e+07, 7.07122e+07, 4.49744e+09, 
1.3019e+07, 7.07177e+07, 4.49744e+09, 
1.302e+07, 7.07231e+07, 4.49744e+09, 
1.3021e+07, 7.07285e+07, 4.49744e+09, 
1.3022e+07, 7.0734e+07, 4.49744e+09, 
1.3023e+07, 7.07394e+07, 4.49744e+09, 
1.3024e+07, 7.07448e+07, 4.49744e+09, 
1.3025e+07, 7.07503e+07, 4.49744e+09, 
1.3026e+07, 7.07557e+07, 4.49744e+09, 
1.3027e+07, 7.07611e+07, 4.49744e+09, 
1.3028e+07, 7.07666e+07, 4.49744e+09, 
1.3029e+07, 7.0772e+07, 4.49744e+09, 
1.303e+07, 7.07774e+07, 4.49744e+09, 
1.3031e+07, 7.07829e+07, 4.49744e+09, 
1.3032e+07, 7.07883e+07, 4.49744e+09, 
1.3033e+07, 7.07937e+07, 4.49744e+09, 
1.3034e+07, 7.07991e+07, 4.49744e+09, 
1.3035e+07, 7.08046e+07, 4.49744e+09, 
1.3036e+07, 7.081e+07, 4.49744e+09, 
1.3037e+07, 7.08154e+07, 4.49744e+09, 
1.3038e+07, 7.08209e+07, 4.49744e+09, 
1.3039e+07, 7.08263e+07, 4.49744e+09, 
1.304e+07, 7.08317e+07, 4.49744e+09, 
1.3041e+07, 7.08372e+07, 4.49744e+09, 
1.3042e+07, 7.08426e+07, 4.49744e+09, 
1.3043e+07, 7.0848e+07, 4.49744e+09, 
1.3044e+07, 7.08535e+07, 4.49744e+09, 
1.3045e+07, 7.08589e+07, 4.49744e+09, 
1.3046e+07, 7.08643e+07, 4.49744e+09, 
1.3047e+07, 7.08698e+07, 4.49744e+09, 
1.3048e+07, 7.08752e+07, 4.49744e+09, 
1.3049e+07, 7.08806e+07, 4.49744e+09, 
1.305e+07, 7.0886e+07, 4.49744e+09, 
1.3051e+07, 7.08915e+07, 4.49744e+09, 
1.3052e+07, 7.08969e+07, 4.49744e+09, 
1.3053e+07, 7.09023e+07, 4.49744e+09, 
1.3054e+07, 7.09078e+07, 4.49744e+09, 
1.3055e+07, 7.09132e+07, 4.49744e+09, 
1.3056e+07, 7.09186e+07, 4.49744e+09, 
1.3057e+07, 7.09241e+07, 4.49744e+09, 
1.3058e+07, 7.09295e+07, 4.49744e+09, 
1.3059e+07, 7.09349e+07, 4.49744e+09, 
1.306e+07, 7.09404e+07, 4.49744e+09, 
1.3061e+07, 7.09458e+07, 4.49744e+09, 
1.3062e+07, 7.09512e+07, 4.49744e+09, 
1.3063e+07, 7.09567e+07, 4.49744e+09, 
1.3064e+07, 7.09621e+07, 4.49744e+09, 
1.3065e+07, 7.09675e+07, 4.49744e+09, 
1.3066e+07, 7.0973e+07, 4.49744e+09, 
1.3067e+07, 7.09784e+07, 4.49744e+09, 
1.3068e+07, 7.09838e+07, 4.49744e+09, 
1.3069e+07, 7.09892e+07, 4.49744e+09, 
1.307e+07, 7.09947e+07, 4.49744e+09, 
1.3071e+07, 7.10001e+07, 4.49744e+09, 
1.3072e+07, 7.10055e+07, 4.49744e+09, 
1.3073e+07, 7.1011e+07, 4.49744e+09, 
1.3074e+07, 7.10164e+07, 4.49744e+09, 
1.3075e+07, 7.10218e+07, 4.49744e+09, 
1.3076e+07, 7.10273e+07, 4.49744e+09, 
1.3077e+07, 7.10327e+07, 4.49744e+09, 
1.3078e+07, 7.10381e+07, 4.49744e+09, 
1.3079e+07, 7.10436e+07, 4.49744e+09, 
1.308e+07, 7.1049e+07, 4.49744e+09, 
1.3081e+07, 7.10544e+07, 4.49744e+09, 
1.3082e+07, 7.10599e+07, 4.49744e+09, 
1.3083e+07, 7.10653e+07, 4.49744e+09, 
1.3084e+07, 7.10707e+07, 4.49744e+09, 
1.3085e+07, 7.10761e+07, 4.49744e+09, 
1.3086e+07, 7.10816e+07, 4.49744e+09, 
1.3087e+07, 7.1087e+07, 4.49744e+09, 
1.3088e+07, 7.10924e+07, 4.49744e+09, 
1.3089e+07, 7.10979e+07, 4.49744e+09, 
1.309e+07, 7.11033e+07, 4.49744e+09, 
1.3091e+07, 7.11087e+07, 4.49744e+09, 
1.3092e+07, 7.11142e+07, 4.49744e+09, 
1.3093e+07, 7.11196e+07, 4.49744e+09, 
1.3094e+07, 7.1125e+07, 4.49744e+09, 
1.3095e+07, 7.11305e+07, 4.49744e+09, 
1.3096e+07, 7.11359e+07, 4.49744e+09, 
1.3097e+07, 7.11413e+07, 4.49744e+09, 
1.3098e+07, 7.11468e+07, 4.49744e+09, 
1.3099e+07, 7.11522e+07, 4.49744e+09, 
1.31e+07, 7.11576e+07, 4.49744e+09, 
1.3101e+07, 7.11631e+07, 4.49744e+09, 
1.3102e+07, 7.11685e+07, 4.49744e+09, 
1.3103e+07, 7.11739e+07, 4.49744e+09, 
1.3104e+07, 7.11793e+07, 4.49744e+09, 
1.3105e+07, 7.11848e+07, 4.49744e+09, 
1.3106e+07, 7.11902e+07, 4.49744e+09, 
1.3107e+07, 7.11956e+07, 4.49744e+09, 
1.3108e+07, 7.12011e+07, 4.49744e+09, 
1.3109e+07, 7.12065e+07, 4.49744e+09, 
1.311e+07, 7.12119e+07, 4.49744e+09, 
1.3111e+07, 7.12174e+07, 4.49744e+09, 
1.3112e+07, 7.12228e+07, 4.49744e+09, 
1.3113e+07, 7.12282e+07, 4.49744e+09, 
1.3114e+07, 7.12337e+07, 4.49744e+09, 
1.3115e+07, 7.12391e+07, 4.49744e+09, 
1.3116e+07, 7.12445e+07, 4.49744e+09, 
1.3117e+07, 7.125e+07, 4.49744e+09, 
1.3118e+07, 7.12554e+07, 4.49744e+09, 
1.3119e+07, 7.12608e+07, 4.49744e+09, 
1.312e+07, 7.12662e+07, 4.49744e+09, 
1.3121e+07, 7.12717e+07, 4.49744e+09, 
1.3122e+07, 7.12771e+07, 4.49744e+09, 
1.3123e+07, 7.12825e+07, 4.49744e+09, 
1.3124e+07, 7.1288e+07, 4.49744e+09, 
1.3125e+07, 7.12934e+07, 4.49743e+09, 
1.3126e+07, 7.12988e+07, 4.49743e+09, 
1.3127e+07, 7.13043e+07, 4.49743e+09, 
1.3128e+07, 7.13097e+07, 4.49743e+09, 
1.3129e+07, 7.13151e+07, 4.49743e+09, 
1.313e+07, 7.13206e+07, 4.49743e+09, 
1.3131e+07, 7.1326e+07, 4.49743e+09, 
1.3132e+07, 7.13314e+07, 4.49743e+09, 
1.3133e+07, 7.13369e+07, 4.49743e+09, 
1.3134e+07, 7.13423e+07, 4.49743e+09, 
1.3135e+07, 7.13477e+07, 4.49743e+09, 
1.3136e+07, 7.13532e+07, 4.49743e+09, 
1.3137e+07, 7.13586e+07, 4.49743e+09, 
1.3138e+07, 7.1364e+07, 4.49743e+09, 
1.3139e+07, 7.13694e+07, 4.49743e+09, 
1.314e+07, 7.13749e+07, 4.49743e+09, 
1.3141e+07, 7.13803e+07, 4.49743e+09, 
1.3142e+07, 7.13857e+07, 4.49743e+09, 
1.3143e+07, 7.13912e+07, 4.49743e+09, 
1.3144e+07, 7.13966e+07, 4.49743e+09, 
1.3145e+07, 7.1402e+07, 4.49743e+09, 
1.3146e+07, 7.14075e+07, 4.49743e+09, 
1.3147e+07, 7.14129e+07, 4.49743e+09, 
1.3148e+07, 7.14183e+07, 4.49743e+09, 
1.3149e+07, 7.14238e+07, 4.49743e+09, 
1.315e+07, 7.14292e+07, 4.49743e+09, 
1.3151e+07, 7.14346e+07, 4.49743e+09, 
1.3152e+07, 7.14401e+07, 4.49743e+09, 
1.3153e+07, 7.14455e+07, 4.49743e+09, 
1.3154e+07, 7.14509e+07, 4.49743e+09, 
1.3155e+07, 7.14563e+07, 4.49743e+09, 
1.3156e+07, 7.14618e+07, 4.49743e+09, 
1.3157e+07, 7.14672e+07, 4.49743e+09, 
1.3158e+07, 7.14726e+07, 4.49743e+09, 
1.3159e+07, 7.14781e+07, 4.49743e+09, 
1.316e+07, 7.14835e+07, 4.49743e+09, 
1.3161e+07, 7.14889e+07, 4.49743e+09, 
1.3162e+07, 7.14944e+07, 4.49743e+09, 
1.3163e+07, 7.14998e+07, 4.49743e+09, 
1.3164e+07, 7.15052e+07, 4.49743e+09, 
1.3165e+07, 7.15107e+07, 4.49743e+09, 
1.3166e+07, 7.15161e+07, 4.49743e+09, 
1.3167e+07, 7.15215e+07, 4.49743e+09, 
1.3168e+07, 7.1527e+07, 4.49743e+09, 
1.3169e+07, 7.15324e+07, 4.49743e+09, 
1.317e+07, 7.15378e+07, 4.49743e+09, 
1.3171e+07, 7.15432e+07, 4.49743e+09, 
1.3172e+07, 7.15487e+07, 4.49743e+09, 
1.3173e+07, 7.15541e+07, 4.49743e+09, 
1.3174e+07, 7.15595e+07, 4.49743e+09, 
1.3175e+07, 7.1565e+07, 4.49743e+09, 
1.3176e+07, 7.15704e+07, 4.49743e+09, 
1.3177e+07, 7.15758e+07, 4.49743e+09, 
1.3178e+07, 7.15813e+07, 4.49743e+09, 
1.3179e+07, 7.15867e+07, 4.49743e+09, 
1.318e+07, 7.15921e+07, 4.49743e+09, 
1.3181e+07, 7.15976e+07, 4.49743e+09, 
1.3182e+07, 7.1603e+07, 4.49743e+09, 
1.3183e+07, 7.16084e+07, 4.49743e+09, 
1.3184e+07, 7.16139e+07, 4.49743e+09, 
1.3185e+07, 7.16193e+07, 4.49743e+09, 
1.3186e+07, 7.16247e+07, 4.49743e+09, 
1.3187e+07, 7.16302e+07, 4.49743e+09, 
1.3188e+07, 7.16356e+07, 4.49743e+09, 
1.3189e+07, 7.1641e+07, 4.49743e+09, 
1.319e+07, 7.16464e+07, 4.49743e+09, 
1.3191e+07, 7.16519e+07, 4.49743e+09, 
1.3192e+07, 7.16573e+07, 4.49743e+09, 
1.3193e+07, 7.16627e+07, 4.49743e+09, 
1.3194e+07, 7.16682e+07, 4.49743e+09, 
1.3195e+07, 7.16736e+07, 4.49743e+09, 
1.3196e+07, 7.1679e+07, 4.49743e+09, 
1.3197e+07, 7.16845e+07, 4.49743e+09, 
1.3198e+07, 7.16899e+07, 4.49743e+09, 
1.3199e+07, 7.16953e+07, 4.49743e+09, 
1.32e+07, 7.17008e+07, 4.49743e+09, 
1.3201e+07, 7.17062e+07, 4.49743e+09, 
1.3202e+07, 7.17116e+07, 4.49743e+09, 
1.3203e+07, 7.17171e+07, 4.49743e+09, 
1.3204e+07, 7.17225e+07, 4.49743e+09, 
1.3205e+07, 7.17279e+07, 4.49743e+09, 
1.3206e+07, 7.17333e+07, 4.49743e+09, 
1.3207e+07, 7.17388e+07, 4.49743e+09, 
1.3208e+07, 7.17442e+07, 4.49743e+09, 
1.3209e+07, 7.17496e+07, 4.49743e+09, 
1.321e+07, 7.17551e+07, 4.49743e+09, 
1.3211e+07, 7.17605e+07, 4.49743e+09, 
1.3212e+07, 7.17659e+07, 4.49743e+09, 
1.3213e+07, 7.17714e+07, 4.49743e+09, 
1.3214e+07, 7.17768e+07, 4.49743e+09, 
1.3215e+07, 7.17822e+07, 4.49743e+09, 
1.3216e+07, 7.17877e+07, 4.49743e+09, 
1.3217e+07, 7.17931e+07, 4.49743e+09, 
1.3218e+07, 7.17985e+07, 4.49743e+09, 
1.3219e+07, 7.1804e+07, 4.49743e+09, 
1.322e+07, 7.18094e+07, 4.49743e+09, 
1.3221e+07, 7.18148e+07, 4.49743e+09, 
1.3222e+07, 7.18203e+07, 4.49743e+09, 
1.3223e+07, 7.18257e+07, 4.49743e+09, 
1.3224e+07, 7.18311e+07, 4.49743e+09, 
1.3225e+07, 7.18365e+07, 4.49743e+09, 
1.3226e+07, 7.1842e+07, 4.49743e+09, 
1.3227e+07, 7.18474e+07, 4.49743e+09, 
1.3228e+07, 7.18528e+07, 4.49743e+09, 
1.3229e+07, 7.18583e+07, 4.49743e+09, 
1.323e+07, 7.18637e+07, 4.49743e+09, 
1.3231e+07, 7.18691e+07, 4.49743e+09, 
1.3232e+07, 7.18746e+07, 4.49743e+09, 
1.3233e+07, 7.188e+07, 4.49743e+09, 
1.3234e+07, 7.18854e+07, 4.49743e+09, 
1.3235e+07, 7.18909e+07, 4.49743e+09, 
1.3236e+07, 7.18963e+07, 4.49743e+09, 
1.3237e+07, 7.19017e+07, 4.49743e+09, 
1.3238e+07, 7.19072e+07, 4.49743e+09, 
1.3239e+07, 7.19126e+07, 4.49743e+09, 
1.324e+07, 7.1918e+07, 4.49743e+09, 
1.3241e+07, 7.19234e+07, 4.49742e+09, 
1.3242e+07, 7.19289e+07, 4.49742e+09, 
1.3243e+07, 7.19343e+07, 4.49742e+09, 
1.3244e+07, 7.19397e+07, 4.49742e+09, 
1.3245e+07, 7.19452e+07, 4.49742e+09, 
1.3246e+07, 7.19506e+07, 4.49742e+09, 
1.3247e+07, 7.1956e+07, 4.49742e+09, 
1.3248e+07, 7.19615e+07, 4.49742e+09, 
1.3249e+07, 7.19669e+07, 4.49742e+09, 
1.325e+07, 7.19723e+07, 4.49742e+09, 
1.3251e+07, 7.19778e+07, 4.49742e+09, 
1.3252e+07, 7.19832e+07, 4.49742e+09, 
1.3253e+07, 7.19886e+07, 4.49742e+09, 
1.3254e+07, 7.19941e+07, 4.49742e+09, 
1.3255e+07, 7.19995e+07, 4.49742e+09, 
1.3256e+07, 7.20049e+07, 4.49742e+09, 
1.3257e+07, 7.20104e+07, 4.49742e+09, 
1.3258e+07, 7.20158e+07, 4.49742e+09, 
1.3259e+07, 7.20212e+07, 4.49742e+09, 
1.326e+07, 7.20266e+07, 4.49742e+09, 
1.3261e+07, 7.20321e+07, 4.49742e+09, 
1.3262e+07, 7.20375e+07, 4.49742e+09, 
1.3263e+07, 7.20429e+07, 4.49742e+09, 
1.3264e+07, 7.20484e+07, 4.49742e+09, 
1.3265e+07, 7.20538e+07, 4.49742e+09, 
1.3266e+07, 7.20592e+07, 4.49742e+09, 
1.3267e+07, 7.20647e+07, 4.49742e+09, 
1.3268e+07, 7.20701e+07, 4.49742e+09, 
1.3269e+07, 7.20755e+07, 4.49742e+09, 
1.327e+07, 7.2081e+07, 4.49742e+09, 
1.3271e+07, 7.20864e+07, 4.49742e+09, 
1.3272e+07, 7.20918e+07, 4.49742e+09, 
1.3273e+07, 7.20973e+07, 4.49742e+09, 
1.3274e+07, 7.21027e+07, 4.49742e+09, 
1.3275e+07, 7.21081e+07, 4.49742e+09, 
1.3276e+07, 7.21135e+07, 4.49742e+09, 
1.3277e+07, 7.2119e+07, 4.49742e+09, 
1.3278e+07, 7.21244e+07, 4.49742e+09, 
1.3279e+07, 7.21298e+07, 4.49742e+09, 
1.328e+07, 7.21353e+07, 4.49742e+09, 
1.3281e+07, 7.21407e+07, 4.49742e+09, 
1.3282e+07, 7.21461e+07, 4.49742e+09, 
1.3283e+07, 7.21516e+07, 4.49742e+09, 
1.3284e+07, 7.2157e+07, 4.49742e+09, 
1.3285e+07, 7.21624e+07, 4.49742e+09, 
1.3286e+07, 7.21679e+07, 4.49742e+09, 
1.3287e+07, 7.21733e+07, 4.49742e+09, 
1.3288e+07, 7.21787e+07, 4.49742e+09, 
1.3289e+07, 7.21842e+07, 4.49742e+09, 
1.329e+07, 7.21896e+07, 4.49742e+09, 
1.3291e+07, 7.2195e+07, 4.49742e+09, 
1.3292e+07, 7.22005e+07, 4.49742e+09, 
1.3293e+07, 7.22059e+07, 4.49742e+09, 
