dt, x, y,
752000,9.82E+06,7.78E+08, 
753000,9.83E+06,7.78E+08, 
754000,9.84E+06,7.78E+08, 
755000,9.86E+06,7.78E+08, 
756000,9.87E+06,7.78E+08, 
757000,9.88E+06,7.78E+08, 
758000,9.90E+06,7.78E+08, 
759000,9.91E+06,7.78E+08, 
760000,9.92E+06,7.78E+08, 
761000,9.94E+06,7.78E+08, 
762000,9.95E+06,7.78E+08, 
763000,9.96E+06,7.78E+08, 
764000,9.98E+06,7.78E+08, 
765000,9.99E+06,7.78E+08, 
766000,1.00E+07,7.78E+08, 
767000,1.00E+07,7.78E+08, 
768000,1.00E+07,7.78E+08, 
769000,1.00E+07,7.78E+08, 
770000,1.01E+07,7.78E+08, 
771000,1.01E+07,7.78E+08, 
772000,1.01E+07,7.78E+08, 
773000,1.01E+07,7.78E+08, 
774000,1.01E+07,7.78E+08, 
775000,1.01E+07,7.78E+08, 
776000,1.01E+07,7.78E+08, 
777000,1.01E+07,7.78E+08, 
778000,1.02E+07,7.78E+08, 
779000,1.02E+07,7.78E+08, 
780000,1.02E+07,7.78E+08, 
781000,1.02E+07,7.78E+08, 
782000,1.02E+07,7.78E+08, 
783000,1.02E+07,7.78E+08, 
784000,1.02E+07,7.78E+08, 
785000,1.02E+07,7.78E+08, 
786000,1.03E+07,7.78E+08, 
787000,1.03E+07,7.78E+08, 
788000,1.03E+07,7.78E+08, 
789000,1.03E+07,7.78E+08, 
790000,1.03E+07,7.78E+08, 
791000,1.03E+07,7.78E+08, 
792000,1.03E+07,7.78E+08, 
793000,1.04E+07,7.78E+08, 
794000,1.04E+07,7.78E+08, 
795000,1.04E+07,7.78E+08, 
796000,1.04E+07,7.78E+08, 
797000,1.04E+07,7.78E+08, 
798000,1.04E+07,7.78E+08, 
799000,1.04E+07,7.78E+08, 
800000,1.04E+07,7.78E+08, 
801000,1.05E+07,7.78E+08, 
802000,1.05E+07,7.78E+08, 
803000,1.05E+07,7.78E+08, 
804000,1.05E+07,7.78E+08, 
805000,1.05E+07,7.78E+08, 
806000,1.05E+07,7.78E+08, 
807000,1.05E+07,7.78E+08, 
808000,1.05E+07,7.78E+08, 
809000,1.06E+07,7.78E+08, 
810000,1.06E+07,7.78E+08, 
811000,1.06E+07,7.78E+08, 
812000,1.06E+07,7.78E+08, 
813000,1.06E+07,7.78E+08, 
814000,1.06E+07,7.78E+08, 
815000,1.06E+07,7.78E+08, 
816000,1.07E+07,7.78E+08, 
817000,1.07E+07,7.78E+08, 
818000,1.07E+07,7.78E+08, 
819000,1.07E+07,7.78E+08, 
820000,1.07E+07,7.78E+08, 
821000,1.07E+07,7.78E+08, 
822000,1.07E+07,7.78E+08, 
823000,1.07E+07,7.78E+08, 
824000,1.08E+07,7.78E+08, 
825000,1.08E+07,7.78E+08, 
826000,1.08E+07,7.78E+08, 
827000,1.08E+07,7.78E+08, 
828000,1.08E+07,7.78E+08, 
829000,1.08E+07,7.78E+08, 
830000,1.08E+07,7.78E+08, 
831000,1.09E+07,7.78E+08, 
832000,1.09E+07,7.78E+08, 
833000,1.09E+07,7.78E+08, 
834000,1.09E+07,7.78E+08, 
835000,1.09E+07,7.78E+08, 
836000,1.09E+07,7.78E+08, 
837000,1.09E+07,7.78E+08, 
838000,1.09E+07,7.78E+08, 
839000,1.10E+07,7.78E+08, 
840000,1.10E+07,7.78E+08, 
841000,1.10E+07,7.78E+08, 
842000,1.10E+07,7.78E+08, 
843000,1.10E+07,7.78E+08, 
844000,1.10E+07,7.78E+08, 
845000,1.10E+07,7.78E+08, 
846000,1.10E+07,7.78E+08, 
847000,1.11E+07,7.78E+08, 
848000,1.11E+07,7.78E+08, 
849000,1.11E+07,7.78E+08, 
850000,1.11E+07,7.78E+08, 
851000,1.11E+07,7.78E+08, 
852000,1.11E+07,7.78E+08, 
853000,1.11E+07,7.78E+08, 
854000,1.12E+07,7.78E+08, 
855000,1.12E+07,7.78E+08, 
856000,1.12E+07,7.78E+08, 
857000,1.12E+07,7.78E+08, 
858000,1.12E+07,7.78E+08, 
859000,1.12E+07,7.78E+08, 
860000,1.12E+07,7.78E+08, 
861000,1.12E+07,7.78E+08, 
862000,1.13E+07,7.78E+08, 
863000,1.13E+07,7.78E+08, 
864000,1.13E+07,7.78E+08, 
865000,1.13E+07,7.78E+08, 
866000,1.13E+07,7.78E+08, 
867000,1.13E+07,7.78E+08, 
868000,1.13E+07,7.78E+08, 
869000,1.13E+07,7.78E+08, 
870000,1.14E+07,7.78E+08, 
871000,1.14E+07,7.78E+08, 
872000,1.14E+07,7.78E+08, 
873000,1.14E+07,7.78E+08, 
874000,1.14E+07,7.78E+08, 
875000,1.14E+07,7.78E+08, 
876000,1.14E+07,7.78E+08, 
877000,1.15E+07,7.78E+08, 
878000,1.15E+07,7.78E+08, 
879000,1.15E+07,7.78E+08, 
880000,1.15E+07,7.78E+08, 
881000,1.15E+07,7.78E+08, 
882000,1.15E+07,7.78E+08, 
883000,1.15E+07,7.78E+08, 
884000,1.15E+07,7.78E+08, 
885000,1.16E+07,7.78E+08, 
886000,1.16E+07,7.78E+08, 
887000,1.16E+07,7.78E+08, 
888000,1.16E+07,7.78E+08, 
889000,1.16E+07,7.78E+08, 
890000,1.16E+07,7.78E+08, 
891000,1.16E+07,7.78E+08, 
892000,1.16E+07,7.78E+08, 
893000,1.17E+07,7.78E+08, 
894000,1.17E+07,7.78E+08, 
895000,1.17E+07,7.78E+08, 
896000,1.17E+07,7.78E+08, 
897000,1.17E+07,7.78E+08, 
898000,1.17E+07,7.78E+08, 
899000,1.17E+07,7.78E+08, 
900000,1.18E+07,7.78E+08, 
901000,1.18E+07,7.78E+08, 
902000,1.18E+07,7.78E+08, 
903000,1.18E+07,7.78E+08, 
904000,1.18E+07,7.78E+08, 
905000,1.18E+07,7.78E+08, 
906000,1.18E+07,7.78E+08, 
907000,1.18E+07,7.78E+08, 
908000,1.19E+07,7.78E+08, 
909000,1.19E+07,7.78E+08, 
910000,1.19E+07,7.78E+08, 
911000,1.19E+07,7.78E+08, 
912000,1.19E+07,7.78E+08, 
913000,1.19E+07,7.78E+08, 
914000,1.19E+07,7.78E+08, 
915000,1.19E+07,7.78E+08, 
916000,1.20E+07,7.78E+08, 
917000,1.20E+07,7.78E+08, 
918000,1.20E+07,7.78E+08, 
919000,1.20E+07,7.78E+08, 
920000,1.20E+07,7.78E+08, 
921000,1.20E+07,7.78E+08, 
922000,1.20E+07,7.78E+08, 
923000,1.21E+07,7.78E+08, 
924000,1.21E+07,7.78E+08, 
925000,1.21E+07,7.78E+08, 
926000,1.21E+07,7.78E+08, 
927000,1.21E+07,7.78E+08, 
928000,1.21E+07,7.78E+08, 
929000,1.21E+07,7.78E+08, 
930000,1.21E+07,7.78E+08, 
931000,1.22E+07,7.78E+08, 
932000,1.22E+07,7.78E+08, 
933000,1.22E+07,7.78E+08, 
934000,1.22E+07,7.78E+08, 
935000,1.22E+07,7.78E+08, 
936000,1.22E+07,7.78E+08, 
937000,1.22E+07,7.78E+08, 
938000,1.22E+07,7.78E+08, 
939000,1.23E+07,7.78E+08, 
940000,1.23E+07,7.78E+08, 
941000,1.23E+07,7.78E+08, 
942000,1.23E+07,7.78E+08, 
943000,1.23E+07,7.78E+08, 
944000,1.23E+07,7.78E+08, 
945000,1.23E+07,7.78E+08, 
946000,1.24E+07,7.78E+08, 
947000,1.24E+07,7.78E+08, 
948000,1.24E+07,7.78E+08, 
949000,1.24E+07,7.78E+08, 
950000,1.24E+07,7.78E+08, 
951000,1.24E+07,7.78E+08, 
952000,1.24E+07,7.78E+08, 
953000,1.24E+07,7.78E+08, 
954000,1.25E+07,7.78E+08, 
955000,1.25E+07,7.78E+08, 
956000,1.25E+07,7.78E+08, 
957000,1.25E+07,7.78E+08, 
958000,1.25E+07,7.78E+08, 
959000,1.25E+07,7.78E+08, 
960000,1.25E+07,7.78E+08, 
961000,1.25E+07,7.78E+08, 
962000,1.26E+07,7.78E+08, 
963000,1.26E+07,7.78E+08, 
964000,1.26E+07,7.78E+08, 
965000,1.26E+07,7.78E+08, 
966000,1.26E+07,7.78E+08, 
967000,1.26E+07,7.78E+08, 
968000,1.26E+07,7.78E+08, 
969000,1.27E+07,7.78E+08, 
970000,1.27E+07,7.78E+08, 
971000,1.27E+07,7.78E+08, 
972000,1.27E+07,7.78E+08, 
973000,1.27E+07,7.78E+08, 
974000,1.27E+07,7.78E+08, 
975000,1.27E+07,7.78E+08, 
976000,1.27E+07,7.78E+08, 
977000,1.28E+07,7.78E+08, 
978000,1.28E+07,7.78E+08, 
979000,1.28E+07,7.78E+08, 
980000,1.28E+07,7.78E+08, 
981000,1.28E+07,7.78E+08, 
982000,1.28E+07,7.78E+08, 
983000,1.28E+07,7.78E+08, 
984000,1.28E+07,7.78E+08, 
985000,1.29E+07,7.78E+08, 
986000,1.29E+07,7.78E+08, 
987000,1.29E+07,7.78E+08, 
988000,1.29E+07,7.78E+08, 
989000,1.29E+07,7.78E+08, 
990000,1.29E+07,7.78E+08, 
991000,1.29E+07,7.78E+08, 
992000,1.30E+07,7.78E+08, 
993000,1.30E+07,7.78E+08, 
994000,1.30E+07,7.78E+08, 
995000,1.30E+07,7.78E+08, 
996000,1.30E+07,7.78E+08, 
997000,1.30E+07,7.78E+08, 
998000,1.30E+07,7.78E+08, 
999000,1.30E+07,7.78E+08, 
1.00E+06,1.31E+07,7.78E+08, 
1.00E+06,1.31E+07,7.78E+08, 
1.00E+06,1.31E+07,7.78E+08, 
1.00E+06,1.31E+07,7.78E+08, 
1.00E+06,1.31E+07,7.78E+08, 
1.01E+06,1.31E+07,7.78E+08, 
1.01E+06,1.31E+07,7.78E+08, 
1.01E+06,1.31E+07,7.78E+08, 
1.01E+06,1.32E+07,7.78E+08, 
1.01E+06,1.32E+07,7.78E+08, 
1.01E+06,1.32E+07,7.78E+08, 
1.01E+06,1.32E+07,7.78E+08, 
1.01E+06,1.32E+07,7.78E+08, 
1.01E+06,1.32E+07,7.78E+08, 
1.01E+06,1.32E+07,7.78E+08, 
1.02E+06,1.33E+07,7.78E+08, 
1.02E+06,1.33E+07,7.78E+08, 
1.02E+06,1.33E+07,7.78E+08, 
1.02E+06,1.33E+07,7.78E+08, 
1.02E+06,1.33E+07,7.78E+08, 
1.02E+06,1.33E+07,7.78E+08, 
1.02E+06,1.33E+07,7.78E+08, 
1.02E+06,1.33E+07,7.78E+08, 
1.02E+06,1.34E+07,7.78E+08, 
1.02E+06,1.34E+07,7.78E+08, 
1.03E+06,1.34E+07,7.78E+08, 
1.03E+06,1.34E+07,7.78E+08, 
1.03E+06,1.34E+07,7.78E+08, 
1.03E+06,1.34E+07,7.78E+08, 
1.03E+06,1.34E+07,7.78E+08, 
1.03E+06,1.34E+07,7.78E+08, 
1.03E+06,1.35E+07,7.78E+08, 
1.03E+06,1.35E+07,7.78E+08, 
1.03E+06,1.35E+07,7.78E+08, 
1.03E+06,1.35E+07,7.78E+08, 
1.04E+06,1.35E+07,7.78E+08, 
1.04E+06,1.35E+07,7.78E+08, 
1.04E+06,1.35E+07,7.78E+08, 
1.04E+06,1.36E+07,7.78E+08, 
1.04E+06,1.36E+07,7.78E+08, 
1.04E+06,1.36E+07,7.78E+08, 
1.04E+06,1.36E+07,7.78E+08, 
1.04E+06,1.36E+07,7.78E+08, 
1.04E+06,1.36E+07,7.78E+08, 
1.04E+06,1.36E+07,7.78E+08, 
1.05E+06,1.36E+07,7.78E+08, 
1.05E+06,1.37E+07,7.78E+08, 
1.05E+06,1.37E+07,7.78E+08, 
1.05E+06,1.37E+07,7.78E+08, 
1.05E+06,1.37E+07,7.78E+08, 
1.05E+06,1.37E+07,7.78E+08, 
1.05E+06,1.37E+07,7.78E+08, 
1.05E+06,1.37E+07,7.78E+08, 
1.05E+06,1.37E+07,7.78E+08, 
1.05E+06,1.38E+07,7.78E+08, 
1.06E+06,1.38E+07,7.78E+08, 
1.06E+06,1.38E+07,7.78E+08, 
1.06E+06,1.38E+07,7.78E+08, 
1.06E+06,1.38E+07,7.78E+08, 
1.06E+06,1.38E+07,7.78E+08, 
1.06E+06,1.38E+07,7.78E+08, 
1.06E+06,1.39E+07,7.78E+08, 
1.06E+06,1.39E+07,7.78E+08, 
1.06E+06,1.39E+07,7.78E+08, 
1.06E+06,1.39E+07,7.78E+08, 
1.07E+06,1.39E+07,7.78E+08, 
1.07E+06,1.39E+07,7.78E+08, 
1.07E+06,1.39E+07,7.78E+08, 
1.07E+06,1.39E+07,7.78E+08, 
1.07E+06,1.40E+07,7.78E+08, 
1.07E+06,1.40E+07,7.78E+08, 
1.07E+06,1.40E+07,7.78E+08, 
1.07E+06,1.40E+07,7.78E+08, 
1.07E+06,1.40E+07,7.78E+08, 
1.07E+06,1.40E+07,7.78E+08, 
1.08E+06,1.40E+07,7.78E+08, 
1.08E+06,1.40E+07,7.78E+08, 
1.08E+06,1.41E+07,7.78E+08, 
1.08E+06,1.41E+07,7.78E+08, 
1.08E+06,1.41E+07,7.78E+08, 
1.08E+06,1.41E+07,7.78E+08, 
1.08E+06,1.41E+07,7.78E+08, 
1.08E+06,1.41E+07,7.78E+08, 
1.08E+06,1.41E+07,7.78E+08, 
1.08E+06,1.42E+07,7.78E+08, 
1.09E+06,1.42E+07,7.78E+08, 
1.09E+06,1.42E+07,7.78E+08, 
1.09E+06,1.42E+07,7.78E+08, 
1.09E+06,1.42E+07,7.78E+08, 
1.09E+06,1.42E+07,7.78E+08, 
1.09E+06,1.42E+07,7.78E+08, 
1.09E+06,1.42E+07,7.78E+08, 
1.09E+06,1.43E+07,7.78E+08, 
1.09E+06,1.43E+07,7.78E+08, 
1.09E+06,1.43E+07,7.78E+08, 
1.10E+06,1.43E+07,7.78E+08, 
1.10E+06,1.43E+07,7.78E+08, 
1.10E+06,1.43E+07,7.78E+08, 
1.10E+06,1.43E+07,7.78E+08, 
1.10E+06,1.43E+07,7.78E+08, 
1.10E+06,1.44E+07,7.78E+08, 
1.10E+06,1.44E+07,7.78E+08, 
1.10E+06,1.44E+07,7.78E+08, 
1.10E+06,1.44E+07,7.78E+08, 
1.10E+06,1.44E+07,7.78E+08, 
1.11E+06,1.44E+07,7.78E+08, 
1.11E+06,1.44E+07,7.78E+08, 
1.11E+06,1.45E+07,7.78E+08, 
1.11E+06,1.45E+07,7.78E+08, 
1.11E+06,1.45E+07,7.78E+08, 
1.11E+06,1.45E+07,7.78E+08, 
1.11E+06,1.45E+07,7.78E+08, 
1.11E+06,1.45E+07,7.78E+08, 
1.11E+06,1.45E+07,7.78E+08, 
1.11E+06,1.45E+07,7.78E+08, 
1.12E+06,1.46E+07,7.78E+08, 
1.12E+06,1.46E+07,7.78E+08, 
1.12E+06,1.46E+07,7.78E+08, 
1.12E+06,1.46E+07,7.78E+08, 
1.12E+06,1.46E+07,7.78E+08, 
1.12E+06,1.46E+07,7.78E+08, 
1.12E+06,1.46E+07,7.78E+08, 
1.12E+06,1.46E+07,7.78E+08, 
1.12E+06,1.47E+07,7.78E+08, 
1.12E+06,1.47E+07,7.78E+08, 
1.13E+06,1.47E+07,7.78E+08, 
1.13E+06,1.47E+07,7.78E+08, 
1.13E+06,1.47E+07,7.78E+08, 
1.13E+06,1.47E+07,7.78E+08, 
1.13E+06,1.47E+07,7.78E+08, 
1.13E+06,1.48E+07,7.78E+08, 
1.13E+06,1.48E+07,7.78E+08, 
1.13E+06,1.48E+07,7.78E+08, 
1.13E+06,1.48E+07,7.78E+08, 
1.13E+06,1.48E+07,7.78E+08, 
1.14E+06,1.48E+07,7.78E+08, 
1.14E+06,1.48E+07,7.78E+08, 
1.14E+06,1.48E+07,7.78E+08, 
1.14E+06,1.49E+07,7.78E+08, 
1.14E+06,1.49E+07,7.78E+08, 
1.14E+06,1.49E+07,7.78E+08, 
1.14E+06,1.49E+07,7.78E+08, 
1.14E+06,1.49E+07,7.78E+08, 
1.14E+06,1.49E+07,7.78E+08, 
1.14E+06,1.49E+07,7.78E+08, 
1.15E+06,1.49E+07,7.78E+08, 
1.15E+06,1.50E+07,7.78E+08, 
1.15E+06,1.50E+07,7.78E+08, 
1.15E+06,1.50E+07,7.78E+08, 
1.15E+06,1.50E+07,7.78E+08, 
1.15E+06,1.50E+07,7.78E+08, 
1.15E+06,1.50E+07,7.78E+08, 
1.15E+06,1.50E+07,7.78E+08, 
1.15E+06,1.51E+07,7.78E+08, 
1.15E+06,1.51E+07,7.78E+08, 
1.16E+06,1.51E+07,7.78E+08, 
1.16E+06,1.51E+07,7.78E+08, 
1.16E+06,1.51E+07,7.78E+08, 
1.16E+06,1.51E+07,7.78E+08, 
1.16E+06,1.51E+07,7.78E+08, 
1.16E+06,1.51E+07,7.78E+08, 
1.16E+06,1.52E+07,7.78E+08, 
1.16E+06,1.52E+07,7.78E+08, 
1.16E+06,1.52E+07,7.78E+08, 
1.16E+06,1.52E+07,7.78E+08, 
1.17E+06,1.52E+07,7.78E+08, 
1.17E+06,1.52E+07,7.78E+08, 
1.17E+06,1.52E+07,7.78E+08, 
1.17E+06,1.52E+07,7.78E+08, 
1.17E+06,1.53E+07,7.78E+08, 
1.17E+06,1.53E+07,7.78E+08, 
1.17E+06,1.53E+07,7.78E+08, 
1.17E+06,1.53E+07,7.78E+08, 
1.17E+06,1.53E+07,7.78E+08, 
1.17E+06,1.53E+07,7.78E+08, 
1.18E+06,1.53E+07,7.78E+08, 
1.18E+06,1.54E+07,7.78E+08, 
1.18E+06,1.54E+07,7.78E+08, 
1.18E+06,1.54E+07,7.78E+08, 
1.18E+06,1.54E+07,7.78E+08, 
1.18E+06,1.54E+07,7.78E+08, 
1.18E+06,1.54E+07,7.78E+08, 
1.18E+06,1.54E+07,7.78E+08, 
1.18E+06,1.54E+07,7.78E+08, 
1.18E+06,1.55E+07,7.78E+08, 
1.19E+06,1.55E+07,7.78E+08, 
1.19E+06,1.55E+07,7.78E+08, 
1.19E+06,1.55E+07,7.78E+08, 
1.19E+06,1.55E+07,7.78E+08, 
1.19E+06,1.55E+07,7.78E+08, 
1.19E+06,1.55E+07,7.78E+08, 
1.19E+06,1.56E+07,7.78E+08, 
1.19E+06,1.56E+07,7.78E+08, 
1.19E+06,1.56E+07,7.78E+08, 
1.19E+06,1.56E+07,7.78E+08, 
1.20E+06,1.56E+07,7.78E+08, 
1.20E+06,1.56E+07,7.78E+08, 
1.20E+06,1.56E+07,7.78E+08, 
1.20E+06,1.56E+07,7.78E+08, 
1.20E+06,1.57E+07,7.78E+08, 
1.20E+06,1.57E+07,7.78E+08, 
1.20E+06,1.57E+07,7.78E+08, 
1.20E+06,1.57E+07,7.78E+08, 
1.20E+06,1.57E+07,7.78E+08, 
1.20E+06,1.57E+07,7.78E+08, 
1.21E+06,1.57E+07,7.78E+08, 
1.21E+06,1.57E+07,7.78E+08, 
1.21E+06,1.58E+07,7.78E+08, 
1.21E+06,1.58E+07,7.78E+08, 
1.21E+06,1.58E+07,7.78E+08, 
1.21E+06,1.58E+07,7.78E+08, 
1.21E+06,1.58E+07,7.78E+08, 
1.21E+06,1.58E+07,7.78E+08, 
1.21E+06,1.58E+07,7.78E+08, 
1.21E+06,1.59E+07,7.78E+08, 
1.22E+06,1.59E+07,7.78E+08, 
1.22E+06,1.59E+07,7.78E+08, 
1.22E+06,1.59E+07,7.78E+08, 
1.22E+06,1.59E+07,7.78E+08, 
1.22E+06,1.59E+07,7.78E+08, 
1.22E+06,1.59E+07,7.78E+08, 
1.22E+06,1.59E+07,7.78E+08, 
1.22E+06,1.60E+07,7.78E+08, 
1.22E+06,1.60E+07,7.78E+08, 
1.22E+06,1.60E+07,7.78E+08, 
1.23E+06,1.60E+07,7.78E+08, 
1.23E+06,1.60E+07,7.78E+08, 
1.23E+06,1.60E+07,7.78E+08, 
1.23E+06,1.60E+07,7.78E+08, 
1.23E+06,1.60E+07,7.78E+08, 
1.23E+06,1.61E+07,7.78E+08, 
1.23E+06,1.61E+07,7.78E+08, 
1.23E+06,1.61E+07,7.78E+08, 
1.23E+06,1.61E+07,7.78E+08, 
1.23E+06,1.61E+07,7.78E+08, 
1.24E+06,1.61E+07,7.78E+08, 
1.24E+06,1.61E+07,7.78E+08, 
1.24E+06,1.62E+07,7.78E+08, 
1.24E+06,1.62E+07,7.78E+08, 
1.24E+06,1.62E+07,7.78E+08, 
1.24E+06,1.62E+07,7.78E+08, 
1.24E+06,1.62E+07,7.78E+08, 
1.24E+06,1.62E+07,7.78E+08, 
1.24E+06,1.62E+07,7.78E+08, 
1.24E+06,1.62E+07,7.78E+08, 
1.25E+06,1.63E+07,7.78E+08, 
1.25E+06,1.63E+07,7.78E+08, 
1.25E+06,1.63E+07,7.78E+08, 
1.25E+06,1.63E+07,7.78E+08, 
1.25E+06,1.63E+07,7.78E+08, 
1.25E+06,1.63E+07,7.78E+08, 
1.25E+06,1.63E+07,7.78E+08, 
1.25E+06,1.63E+07,7.78E+08, 
1.25E+06,1.64E+07,7.78E+08, 
1.25E+06,1.64E+07,7.78E+08, 
1.26E+06,1.64E+07,7.78E+08, 
1.26E+06,1.64E+07,7.78E+08, 
1.26E+06,1.64E+07,7.78E+08, 
1.26E+06,1.64E+07,7.78E+08, 
1.26E+06,1.64E+07,7.78E+08, 
1.26E+06,1.65E+07,7.78E+08, 
1.26E+06,1.65E+07,7.78E+08, 
1.26E+06,1.65E+07,7.78E+08, 
1.26E+06,1.65E+07,7.78E+08, 
1.26E+06,1.65E+07,7.78E+08, 
1.27E+06,1.65E+07,7.78E+08, 
1.27E+06,1.65E+07,7.78E+08, 
1.27E+06,1.65E+07,7.78E+08, 
1.27E+06,1.66E+07,7.78E+08, 
1.27E+06,1.66E+07,7.78E+08, 
1.27E+06,1.66E+07,7.78E+08, 
1.27E+06,1.66E+07,7.78E+08, 
1.27E+06,1.66E+07,7.78E+08, 
1.27E+06,1.66E+07,7.78E+08, 
1.27E+06,1.66E+07,7.78E+08, 
1.28E+06,1.66E+07,7.78E+08, 
1.28E+06,1.67E+07,7.78E+08, 
1.28E+06,1.67E+07,7.78E+08, 
1.28E+06,1.67E+07,7.78E+08, 
1.28E+06,1.67E+07,7.78E+08, 
1.28E+06,1.67E+07,7.78E+08, 
1.28E+06,1.67E+07,7.78E+08, 
1.28E+06,1.67E+07,7.78E+08, 
1.28E+06,1.68E+07,7.78E+08, 
1.28E+06,1.68E+07,7.78E+08, 
1.29E+06,1.68E+07,7.78E+08, 
1.29E+06,1.68E+07,7.78E+08, 
1.29E+06,1.68E+07,7.78E+08, 
1.29E+06,1.68E+07,7.78E+08, 
1.29E+06,1.68E+07,7.78E+08, 
1.29E+06,1.68E+07,7.78E+08, 
1.29E+06,1.69E+07,7.78E+08, 
1.29E+06,1.69E+07,7.78E+08, 
1.29E+06,1.69E+07,7.78E+08, 
1.29E+06,1.69E+07,7.78E+08, 
1.30E+06,1.69E+07,7.78E+08, 
1.30E+06,1.69E+07,7.78E+08, 
1.30E+06,1.69E+07,7.78E+08, 
1.30E+06,1.69E+07,7.78E+08, 
1.30E+06,1.70E+07,7.78E+08, 
1.30E+06,1.70E+07,7.78E+08, 
1.30E+06,1.70E+07,7.78E+08, 
1.30E+06,1.70E+07,7.78E+08, 
1.30E+06,1.70E+07,7.78E+08, 
1.30E+06,1.70E+07,7.78E+08, 
1.31E+06,1.70E+07,7.78E+08, 
1.31E+06,1.71E+07,7.78E+08, 
1.31E+06,1.71E+07,7.78E+08, 
1.31E+06,1.71E+07,7.78E+08, 
1.31E+06,1.71E+07,7.78E+08, 
1.31E+06,1.71E+07,7.78E+08, 
1.31E+06,1.71E+07,7.78E+08, 
1.31E+06,1.71E+07,7.78E+08, 
1.31E+06,1.71E+07,7.78E+08, 
1.31E+06,1.72E+07,7.78E+08, 
1.32E+06,1.72E+07,7.78E+08, 
1.32E+06,1.72E+07,7.78E+08, 
1.32E+06,1.72E+07,7.78E+08, 
1.32E+06,1.72E+07,7.78E+08, 
1.32E+06,1.72E+07,7.78E+08, 
1.32E+06,1.72E+07,7.78E+08, 
1.32E+06,1.72E+07,7.78E+08, 
1.32E+06,1.73E+07,7.78E+08, 
1.32E+06,1.73E+07,7.78E+08, 
1.32E+06,1.73E+07,7.78E+08, 
1.33E+06,1.73E+07,7.78E+08, 
1.33E+06,1.73E+07,7.78E+08, 
1.33E+06,1.73E+07,7.78E+08, 
1.33E+06,1.73E+07,7.78E+08, 
1.33E+06,1.74E+07,7.78E+08, 
1.33E+06,1.74E+07,7.78E+08, 
1.33E+06,1.74E+07,7.78E+08, 
1.33E+06,1.74E+07,7.78E+08, 
1.33E+06,1.74E+07,7.78E+08, 
1.33E+06,1.74E+07,7.78E+08, 
1.34E+06,1.74E+07,7.78E+08, 
1.34E+06,1.74E+07,7.78E+08, 
1.34E+06,1.75E+07,7.78E+08, 
1.34E+06,1.75E+07,7.78E+08, 
1.34E+06,1.75E+07,7.78E+08, 
1.34E+06,1.75E+07,7.78E+08, 
1.34E+06,1.75E+07,7.78E+08, 
1.34E+06,1.75E+07,7.78E+08, 
1.34E+06,1.75E+07,7.78E+08, 
1.34E+06,1.75E+07,7.78E+08, 
1.35E+06,1.76E+07,7.78E+08, 
1.35E+06,1.76E+07,7.78E+08, 
1.35E+06,1.76E+07,7.78E+08, 
1.35E+06,1.76E+07,7.78E+08, 
1.35E+06,1.76E+07,7.78E+08, 
1.35E+06,1.76E+07,7.78E+08, 
1.35E+06,1.76E+07,7.78E+08, 
1.35E+06,1.77E+07,7.78E+08, 
1.35E+06,1.77E+07,7.78E+08, 
1.35E+06,1.77E+07,7.78E+08, 
1.36E+06,1.77E+07,7.78E+08, 
1.36E+06,1.77E+07,7.78E+08, 
1.36E+06,1.77E+07,7.78E+08, 
1.36E+06,1.77E+07,7.78E+08, 
1.36E+06,1.77E+07,7.78E+08, 
1.36E+06,1.78E+07,7.78E+08, 
1.36E+06,1.78E+07,7.78E+08, 
1.36E+06,1.78E+07,7.78E+08, 
1.36E+06,1.78E+07,7.78E+08, 
1.36E+06,1.78E+07,7.78E+08, 
1.37E+06,1.78E+07,7.78E+08, 
1.37E+06,1.78E+07,7.78E+08, 
1.37E+06,1.78E+07,7.78E+08, 
1.37E+06,1.79E+07,7.78E+08, 
1.37E+06,1.79E+07,7.78E+08, 
1.37E+06,1.79E+07,7.78E+08, 
1.37E+06,1.79E+07,7.78E+08, 
1.37E+06,1.79E+07,7.78E+08, 
1.37E+06,1.79E+07,7.78E+08, 
1.37E+06,1.79E+07,7.78E+08, 
1.38E+06,1.80E+07,7.78E+08, 
1.38E+06,1.80E+07,7.78E+08, 
1.38E+06,1.80E+07,7.78E+08, 
1.38E+06,1.80E+07,7.78E+08, 
1.38E+06,1.80E+07,7.78E+08, 
1.38E+06,1.80E+07,7.78E+08, 
1.38E+06,1.80E+07,7.78E+08, 
1.38E+06,1.80E+07,7.78E+08, 
1.38E+06,1.81E+07,7.78E+08, 
1.38E+06,1.81E+07,7.78E+08, 
1.39E+06,1.81E+07,7.78E+08, 
1.39E+06,1.81E+07,7.78E+08, 
1.39E+06,1.81E+07,7.78E+08, 
1.39E+06,1.81E+07,7.78E+08, 
1.39E+06,1.81E+07,7.78E+08, 
1.39E+06,1.81E+07,7.78E+08, 
1.39E+06,1.82E+07,7.78E+08, 
1.39E+06,1.82E+07,7.78E+08, 
1.39E+06,1.82E+07,7.78E+08, 
1.39E+06,1.82E+07,7.78E+08, 
1.40E+06,1.82E+07,7.78E+08, 
1.40E+06,1.82E+07,7.78E+08, 
1.40E+06,1.82E+07,7.78E+08, 
1.40E+06,1.83E+07,7.78E+08, 
1.40E+06,1.83E+07,7.78E+08, 
1.40E+06,1.83E+07,7.78E+08, 
1.40E+06,1.83E+07,7.78E+08, 
1.40E+06,1.83E+07,7.78E+08, 
