dt, x, y
533000, 5.12957e+06, 1.43299e+09, 
534000, 5.1392e+06, 1.43299e+09, 
535000, 5.14882e+06, 1.43299e+09, 
536000, 5.15844e+06, 1.43299e+09, 
537000, 5.16807e+06, 1.43299e+09, 
538000, 5.17769e+06, 1.43299e+09, 
539000, 5.18732e+06, 1.43299e+09, 
540000, 5.19694e+06, 1.43299e+09, 
541000, 5.20656e+06, 1.43299e+09, 
542000, 5.21619e+06, 1.43299e+09, 
543000, 5.22581e+06, 1.43299e+09, 
544000, 5.23544e+06, 1.43299e+09, 
545000, 5.24506e+06, 1.43299e+09, 
546000, 5.25468e+06, 1.43299e+09, 
547000, 5.26431e+06, 1.43299e+09, 
548000, 5.27393e+06, 1.43299e+09, 
549000, 5.28355e+06, 1.43299e+09, 
550000, 5.29318e+06, 1.43299e+09, 
551000, 5.3028e+06, 1.43299e+09, 
552000, 5.31243e+06, 1.43299e+09, 
553000, 5.32205e+06, 1.43299e+09, 
554000, 5.33167e+06, 1.43299e+09, 
555000, 5.3413e+06, 1.43299e+09, 
556000, 5.35092e+06, 1.43299e+09, 
557000, 5.36055e+06, 1.43299e+09, 
558000, 5.37017e+06, 1.43299e+09, 
559000, 5.37979e+06, 1.43299e+09, 
560000, 5.38942e+06, 1.43299e+09, 
561000, 5.39904e+06, 1.43299e+09, 
562000, 5.40867e+06, 1.43299e+09, 
563000, 5.41829e+06, 1.43299e+09, 
564000, 5.42791e+06, 1.43299e+09, 
565000, 5.43754e+06, 1.43299e+09, 
566000, 5.44716e+06, 1.43299e+09, 
567000, 5.45679e+06, 1.43299e+09, 
568000, 5.46641e+06, 1.43299e+09, 
569000, 5.47603e+06, 1.43299e+09, 
570000, 5.48566e+06, 1.43299e+09, 
571000, 5.49528e+06, 1.43299e+09, 
572000, 5.5049e+06, 1.43299e+09, 
573000, 5.51453e+06, 1.43299e+09, 
574000, 5.52415e+06, 1.43299e+09, 
575000, 5.53378e+06, 1.43299e+09, 
576000, 5.5434e+06, 1.43299e+09, 
577000, 5.55302e+06, 1.43299e+09, 
578000, 5.56265e+06, 1.43299e+09, 
579000, 5.57227e+06, 1.43299e+09, 
580000, 5.5819e+06, 1.43299e+09, 
581000, 5.59152e+06, 1.43299e+09, 
582000, 5.60114e+06, 1.43299e+09, 
583000, 5.61077e+06, 1.43299e+09, 
584000, 5.62039e+06, 1.43299e+09, 
585000, 5.63002e+06, 1.43299e+09, 
586000, 5.63964e+06, 1.43299e+09, 
587000, 5.64926e+06, 1.43299e+09, 
588000, 5.65889e+06, 1.43299e+09, 
589000, 5.66851e+06, 1.43299e+09, 
590000, 5.67814e+06, 1.43299e+09, 
591000, 5.68776e+06, 1.43299e+09, 
592000, 5.69738e+06, 1.43299e+09, 
593000, 5.70701e+06, 1.43299e+09, 
594000, 5.71663e+06, 1.43299e+09, 
595000, 5.72625e+06, 1.43299e+09, 
596000, 5.73588e+06, 1.43299e+09, 
597000, 5.7455e+06, 1.43299e+09, 
598000, 5.75513e+06, 1.43299e+09, 
599000, 5.76475e+06, 1.43299e+09, 
600000, 5.77437e+06, 1.43299e+09, 
601000, 5.784e+06, 1.43299e+09, 
602000, 5.79362e+06, 1.43299e+09, 
603000, 5.80325e+06, 1.43299e+09, 
604000, 5.81287e+06, 1.43299e+09, 
605000, 5.82249e+06, 1.43299e+09, 
606000, 5.83212e+06, 1.43299e+09, 
607000, 5.84174e+06, 1.43299e+09, 
608000, 5.85137e+06, 1.43299e+09, 
609000, 5.86099e+06, 1.43299e+09, 
610000, 5.87061e+06, 1.43299e+09, 
611000, 5.88024e+06, 1.43299e+09, 
612000, 5.88986e+06, 1.43299e+09, 
613000, 5.89949e+06, 1.43299e+09, 
614000, 5.90911e+06, 1.43299e+09, 
615000, 5.91873e+06, 1.43299e+09, 
616000, 5.92836e+06, 1.43299e+09, 
617000, 5.93798e+06, 1.43299e+09, 
618000, 5.9476e+06, 1.43299e+09, 
619000, 5.95723e+06, 1.43299e+09, 
620000, 5.96685e+06, 1.43299e+09, 
621000, 5.97648e+06, 1.43299e+09, 
622000, 5.9861e+06, 1.43299e+09, 
623000, 5.99572e+06, 1.43299e+09, 
624000, 6.00535e+06, 1.43299e+09, 
625000, 6.01497e+06, 1.43299e+09, 
626000, 6.0246e+06, 1.43299e+09, 
627000, 6.03422e+06, 1.43299e+09, 
628000, 6.04384e+06, 1.43299e+09, 
629000, 6.05347e+06, 1.43299e+09, 
630000, 6.06309e+06, 1.43299e+09, 
631000, 6.07272e+06, 1.43299e+09, 
632000, 6.08234e+06, 1.43299e+09, 
633000, 6.09196e+06, 1.43299e+09, 
634000, 6.10159e+06, 1.43299e+09, 
635000, 6.11121e+06, 1.43299e+09, 
636000, 6.12083e+06, 1.43299e+09, 
637000, 6.13046e+06, 1.43299e+09, 
638000, 6.14008e+06, 1.43299e+09, 
639000, 6.14971e+06, 1.43299e+09, 
640000, 6.15933e+06, 1.43299e+09, 
641000, 6.16895e+06, 1.43299e+09, 
642000, 6.17858e+06, 1.43299e+09, 
643000, 6.1882e+06, 1.43299e+09, 
644000, 6.19783e+06, 1.43299e+09, 
645000, 6.20745e+06, 1.43299e+09, 
